# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jan 12 06:37:51 2022
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
2.733531330e+00 2.10878e-26 3.70521e-26 2.47170e-01 9.99803e-01 9.99952e-01 9.99999e-01 9.99915e-01 9.99999e-01 9.99999e-01 9.99860e-01 9.99999e-01
2.735353684e+00 1.63788e-65 2.59543e-65 2.34661e-01 9.99755e-01 9.99926e-01 9.99999e-01 9.99981e-01 9.99999e-01 9.99999e-01 9.99860e-01 9.99999e-01
2.737177253e+00 3.35595e-47 6.64624e-47 1.93097e-01 9.99764e-01 9.99875e-01 9.99999e-01 9.99986e-01 9.99999e-01 9.99999e-01 9.99860e-01 9.99999e-01
2.739002038e+00 9.30375e-101 2.09263e-100 1.21248e-01 9.99866e-01 9.99822e-01 9.99999e-01 9.99978e-01 9.99999e-01 9.99999e-01 9.99861e-01 9.99999e-01
2.740828039e+00 1.36828e-264 4.46091e-264 1.15592e-01 9.99874e-01 9.99776e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99861e-01 9.99999e-01
2.742655258e+00 2.99258e-32 1.88121e-31 4.14746e-02 9.99925e-01 9.99691e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99861e-01 9.99999e-01
2.744483695e+00 1.63784e-29 3.00145e-28 5.80819e-03 9.99918e-01 9.99562e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99862e-01 9.99999e-01
2.746313351e+00 6.74346e-20 4.92169e-18 2.32511e-03 9.99931e-01 9.99485e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99862e-01 9.99999e-01
2.748144226e+00 8.63023e-21 1.64886e-18 1.94523e-04 9.99944e-01 9.99415e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.99863e-01 9.99999e-01
2.749976322e+00 2.13820e-22 2.75556e-18 9.46020e-06 9.99944e-01 9.99265e-01 9.99999e-01 9.99957e-01 9.99999e-01 9.99999e-01 9.99863e-01 9.99999e-01
2.751809640e+00 4.37697e-35 1.31673e-29 1.81031e-07 9.99959e-01 9.99425e-01 9.99999e-01 9.99935e-01 9.99999e-01 9.99999e-01 9.99863e-01 9.99999e-01
2.753644180e+00 5.97972e-54 5.59840e-47 5.30694e-09 9.99957e-01 9.99231e-01 9.99999e-01 9.99973e-01 9.99999e-01 9.99999e-01 9.99864e-01 9.99999e-01
2.755479942e+00 1.53858e-230 1.26704e-221 7.76050e-11 9.99969e-01 9.99344e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 9.99864e-01 9.99999e-01
2.757316929e+00 6.41337e-57 3.05080e-47 1.44722e-11 9.99969e-01 9.99476e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99864e-01 9.99999e-01
2.759155140e+00 5.65940e-37 1.74403e-26 2.41868e-12 9.99977e-01 9.99618e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99865e-01 9.99999e-01
2.760994577e+00 5.05153e-42 5.08455e-33 5.53889e-11 9.99977e-01 9.99838e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99865e-01 9.99999e-01
2.762835240e+00 1.77859e-126 5.09539e-119 2.40985e-09 9.99980e-01 9.99758e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99865e-01 9.99999e-01
2.764677130e+00 1.39522e-53 2.34535e-48 3.61865e-07 9.99981e-01 9.99662e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.99999e-01 9.99866e-01 9.99999e-01
2.766520248e+00 6.80355e-65 2.31984e-62 2.12124e-04 9.99986e-01 9.99421e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.99866e-01 9.99999e-01
2.768364595e+00 4.64327e-50 1.53955e-48 5.24786e-03 9.99989e-01 9.99540e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.99866e-01 9.99999e-01
2.770210172e+00 7.79463e-52 1.51327e-48 2.98902e-05 9.99990e-01 9.99305e-01 9.99999e-01 9.99976e-01 9.99999e-01 9.99999e-01 9.99867e-01 9.99999e-01
2.772056978e+00 5.30873e-40 4.66270e-35 9.76076e-07 9.99991e-01 9.99533e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99867e-01 9.99999e-01
2.773905016e+00 2.63054e-23 2.21838e-16 1.79239e-08 9.99990e-01 9.99337e-01 9.99999e-01 9.99980e-01 9.99999e-01 9.99999e-01 9.99868e-01 9.99999e-01
2.775754286e+00 1.14420e-23 5.10969e-17 6.79785e-09 9.99974e-01 9.99580e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.99868e-01 9.99999e-01
2.777604789e+00 4.69660e-56 1.68888e-49 1.02494e-08 9.99982e-01 9.99472e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99868e-01 9.99999e-01
2.779456526e+00 6.53671e-35 2.53764e-28 1.10316e-08 9.99985e-01 9.99687e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99869e-01 9.99999e-01
2.781309497e+00 5.35548e-34 2.30881e-28 1.93956e-07 9.99992e-01 9.99660e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99869e-01 9.99999e-01
2.783163703e+00 8.85308e-25 1.11809e-19 3.44514e-07 9.99994e-01 9.99769e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99869e-01 9.99999e-01
2.785019146e+00 3.78139e-21 1.07378e-16 3.52667e-06 9.99988e-01 9.99823e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.99870e-01 9.99999e-01
2.786875825e+00 9.74321e-46 6.39635e-42 1.21668e-05 9.99987e-01 9.99850e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.99870e-01 9.99999e-01
2.788733742e+00 3.00519e-27 1.53337e-24 1.23284e-04 9.99989e-01 9.99915e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99870e-01 9.99999e-01
2.790592898e+00 2.27917e-26 1.67813e-24 9.72109e-04 9.99990e-01 9.99929e-01 9.99999e-01 9.99986e-01 9.99999e-01 9.99999e-01 9.99871e-01 9.99999e-01
2.792453293e+00 5.50896e-13 3.72943e-11 2.32493e-03 9.99991e-01 9.99944e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.99871e-01 9.99999e-01
2.794314929e+00 8.81905e-13 2.18447e-11 9.11735e-03 9.99992e-01 9.99958e-01 9.99999e-01 9.99984e-01 9.99999e-01 9.99999e-01 9.99871e-01 9.99999e-01
2.796177805e+00 5.16863e-14 2.01872e-12 6.59214e-03 9.99993e-01 9.99971e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.99872e-01 9.99999e-01
2.798041924e+00 1.04455e-10 1.47567e-09 7.54176e-03 9.99993e-01 9.99977e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.99999e-01 9.99872e-01 9.99999e-01
2.799907285e+00 6.94167e-10 1.15484e-08 1.44112e-02 9.99994e-01 9.99980e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.99872e-01 9.99999e-01
2.801773890e+00 1.11012e-25 9.02714e-25 1.71897e-02 9.99994e-01 9.99984e-01 9.99999e-01 9.99988e-01 9.99999e-01 9.99999e-01 9.99873e-01 9.99999e-01
2.803641739e+00 1.55830e-62 1.20307e-61 1.79326e-02 9.99994e-01 9.99988e-01 9.99999e-01 9.99990e-01 9.99999e-01 9.99999e-01 9.99873e-01 9.99999e-01
2.805510834e+00 7.11754e-39 5.67473e-38 2.53663e-02 9.99987e-01 9.99993e-01 9.99999e-01 9.99985e-01 9.99999e-01 9.99999e-01 9.99873e-01 9.99999e-01
2.807381174e+00 1.56602e-21 7.37019e-21 5.43214e-02 9.99988e-01 9.99994e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.99999e-01 9.99874e-01 9.99999e-01
2.809252762e+00 2.89318e-09 1.33901e-08 5.15057e-02 9.99993e-01 9.99995e-01 9.99999e-01 9.99985e-01 9.99999e-01 9.99999e-01 9.99874e-01 9.99999e-01
2.811125597e+00 2.00285e-07 7.05645e-07 6.39133e-02 9.99995e-01 9.99997e-01 9.99999e-01 9.99974e-01 9.99999e-01 9.99999e-01 9.99874e-01 9.99999e-01
2.812999681e+00 9.47710e-07 3.12285e-06 1.16987e-01 9.99995e-01 9.99997e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.99875e-01 9.99999e-01
2.814875014e+00 8.21873e-18 2.08055e-17 1.20267e-01 9.99994e-01 9.99994e-01 9.99999e-01 9.99968e-01 9.99999e-01 9.99999e-01 9.99875e-01 9.99999e-01
2.816751597e+00 4.21363e-10 9.89156e-10 1.48057e-01 9.99995e-01 9.99994e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.99999e-01 9.99875e-01 9.99999e-01
2.818629432e+00 8.03535e-11 1.72587e-10 1.77784e-01 9.99995e-01 9.99992e-01 9.99999e-01 9.99974e-01 9.99999e-01 9.99999e-01 9.99876e-01 9.99999e-01
2.820508518e+00 1.06330e-22 1.81020e-22 1.79850e-01 9.99995e-01 9.99992e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.99876e-01 9.99999e-01
2.822388857e+00 6.05658e-07 9.55081e-07 2.81092e-01 9.99995e-01 9.99992e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.99999e-01 9.99876e-01 9.99999e-01
2.824270449e+00 3.75974e-05 6.71290e-05 2.68690e-01 9.99995e-01 9.99992e-01 9.99999e-01 9.99969e-01 9.99999e-01 9.99999e-01 9.99877e-01 9.99999e-01
2.826153296e+00 4.91609e-05 7.21837e-05 3.64263e-01 9.99995e-01 9.99994e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99877e-01 9.99999e-01
2.828037399e+00 2.22918e-05 2.97255e-05 4.17228e-01 9.99995e-01 9.99993e-01 9.99999e-01 9.99982e-01 9.99999e-01 9.99999e-01 9.99877e-01 9.99999e-01
2.829922757e+00 2.09170e-03 3.02087e-03 4.45542e-01 9.99996e-01 9.99994e-01 9.99999e-01 9.99984e-01 9.99999e-01 9.99999e-01 9.99878e-01 9.99999e-01
2.831809372e+00 1.97743e-04 2.40615e-04 5.52541e-01 9.99997e-01 9.99990e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99878e-01 9.99999e-01
2.833697245e+00 3.38420e-17 3.82471e-17 6.24377e-01 9.99997e-01 9.99986e-01 9.99999e-01 9.99980e-01 9.99999e-01 9.99999e-01 9.99878e-01 9.99999e-01
2.835586376e+00 5.83355e-17 6.51757e-17 6.67285e-01 9.99997e-01 9.99976e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99879e-01 9.99999e-01
2.837476767e+00 2.52770e-16 2.86379e-16 6.54646e-01 9.99997e-01 9.99956e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99879e-01 9.99999e-01
2.839368419e+00 4.29376e-07 5.02614e-07 5.42988e-01 9.99998e-01 9.99931e-01 9.99999e-01 9.99976e-01 9.99999e-01 9.99999e-01 9.99879e-01 9.99999e-01
2.841261331e+00 7.15157e-07 8.40233e-07 5.92275e-01 9.99998e-01 9.99895e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99880e-01 9.99999e-01
2.843155505e+00 7.10449e-03 9.16507e-03 5.09978e-01 9.99998e-01 9.99834e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99880e-01 9.99999e-01
2.845050942e+00 1.18975e-02 1.50046e-02 5.66042e-01 9.99998e-01 9.99727e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.99880e-01 9.99999e-01
2.846947643e+00 1.83163e-07 2.08669e-07 6.31071e-01 9.99998e-01 9.98380e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99881e-01 9.99999e-01
2.848845608e+00 5.65616e-12 6.34257e-12 5.73021e-01 9.99999e-01 9.90179e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99881e-01 9.99999e-01
2.850744838e+00 8.94096e-05 1.03609e-04 6.84848e-01 9.99998e-01 9.70754e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99881e-01 9.99999e-01
2.852645335e+00 1.67431e-06 1.83367e-06 7.32855e-01 9.99999e-01 9.40567e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99881e-01 9.99999e-01
2.854547098e+00 2.78836e-24 3.05976e-24 6.83041e-01 9.99999e-01 8.94920e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99882e-01 9.99999e-01
2.856450130e+00 8.93257e-06 9.97492e-06 7.55566e-01 9.99999e-01 8.49027e-01 9.99999e-01 9.99976e-01 9.99999e-01 9.99999e-01 9.99882e-01 9.99999e-01
2.858354430e+00 4.95113e-04 5.55881e-04 8.35327e-01 9.99999e-01 8.19509e-01 9.99999e-01 9.99912e-01 9.99999e-01 9.99999e-01 9.99882e-01 9.99999e-01
2.860259999e+00 6.13806e-06 6.76655e-06 8.83697e-01 9.99999e-01 7.63768e-01 9.99999e-01 9.99958e-01 9.99999e-01 9.99999e-01 9.99883e-01 9.99999e-01
2.862166839e+00 8.48224e-03 9.49847e-03 8.67226e-01 9.99999e-01 7.72437e-01 9.99999e-01 9.99979e-01 9.99999e-01 9.99999e-01 9.99883e-01 9.99999e-01
2.864074951e+00 1.35143e-02 1.51505e-02 8.50831e-01 9.99999e-01 7.69102e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 9.99883e-01 9.99999e-01
2.865984334e+00 5.84941e-03 6.43990e-03 8.91545e-01 9.99999e-01 7.77787e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.99884e-01 9.99999e-01
2.867894990e+00 3.10376e-05 3.36480e-05 8.95286e-01 9.99999e-01 8.08791e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99884e-01 9.99999e-01
2.869806920e+00 5.88592e-05 6.28230e-05 9.14450e-01 9.99999e-01 8.72461e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.99884e-01 9.99999e-01
2.871720125e+00 2.03915e-06 2.09459e-06 9.15117e-01 9.99998e-01 9.30384e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99885e-01 9.99999e-01
2.873634605e+00 4.35319e-03 4.46368e-03 9.31510e-01 9.99995e-01 9.53456e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99885e-01 9.99999e-01
2.875550361e+00 5.02058e-02 5.47377e-02 9.37792e-01 9.99989e-01 8.87573e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99885e-01 9.99999e-01
2.877467395e+00 3.03818e-03 3.16234e-03 9.51064e-01 9.99967e-01 8.66762e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.99885e-01 9.99999e-01
2.879385706e+00 2.95302e-02 3.11432e-02 9.61389e-01 9.99892e-01 8.72627e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99886e-01 9.99999e-01
2.881305297e+00 1.97345e-02 2.07940e-02 9.68479e-01 9.99801e-01 8.64072e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99886e-01 9.99999e-01
2.883226167e+00 1.19417e-02 1.24757e-02 9.74387e-01 9.99738e-01 8.67166e-01 9.99999e-01 9.99984e-01 9.99999e-01 9.99999e-01 9.99886e-01 9.99999e-01
2.885148318e+00 2.67887e-02 2.79289e-02 9.81411e-01 9.99780e-01 8.66931e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.99887e-01 9.99999e-01
2.887071750e+00 8.64372e-03 8.98147e-03 9.85796e-01 9.99831e-01 8.66082e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99887e-01 9.99999e-01
2.888996465e+00 1.44618e-03 1.49649e-03 9.87054e-01 9.99902e-01 8.59820e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99887e-01 9.99999e-01
2.890922462e+00 2.76884e-02 2.87274e-02 9.90363e-01 9.99904e-01 8.69914e-01 9.99999e-01 9.99979e-01 9.99999e-01 9.99999e-01 9.99888e-01 9.99999e-01
2.892849744e+00 1.06349e-02 1.08896e-02 9.92128e-01 9.99836e-01 8.82781e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99888e-01 9.99999e-01
2.894778310e+00 2.06310e-01 2.12885e-01 9.94033e-01 9.99945e-01 9.27923e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99888e-01 9.99999e-01
2.896708163e+00 2.20296e-01 2.27548e-01 9.94892e-01 9.99942e-01 9.29530e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99888e-01 9.99999e-01
2.898639301e+00 4.37964e-02 4.46316e-02 9.96123e-01 9.99905e-01 9.29226e-01 9.99999e-01 9.99977e-01 9.99999e-01 9.99999e-01 9.99889e-01 9.99999e-01
2.900571728e+00 2.11406e-04 2.13844e-04 9.96914e-01 9.99909e-01 9.57741e-01 9.99999e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99889e-01 9.99999e-01
2.902505442e+00 4.40245e-04 4.44848e-04 9.97710e-01 9.99894e-01 9.58749e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99889e-01 9.99999e-01
2.904440446e+00 3.96164e-04 3.99328e-04 9.97916e-01 9.99887e-01 9.66548e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99890e-01 9.99999e-01
2.906376739e+00 1.82914e-03 1.83780e-03 9.98431e-01 9.99906e-01 9.74417e-01 9.99999e-01 9.99973e-01 9.99999e-01 9.99999e-01 9.99890e-01 9.99999e-01
2.908314324e+00 1.38102e-02 1.38679e-02 9.98773e-01 9.99903e-01 9.78782e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99890e-01 9.99999e-01
2.910253200e+00 9.97735e-02 1.00185e-01 9.99066e-01 9.99910e-01 9.86773e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99890e-01 9.99999e-01
2.912193369e+00 9.71694e-02 9.74764e-02 9.99042e-01 9.99925e-01 9.88591e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99891e-01 9.99999e-01
2.914134831e+00 4.99723e-03 5.00801e-03 9.99415e-01 9.99912e-01 9.92080e-01 9.99999e-01 9.99985e-01 9.99999e-01 9.99999e-01 9.99891e-01 9.99999e-01
2.916077588e+00 1.02136e-01 1.02563e-01 9.99499e-01 9.99939e-01 9.92956e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99891e-01 9.99999e-01
2.918021639e+00 8.95725e-02 8.98324e-02 9.99571e-01 9.99955e-01 9.94074e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99892e-01 9.99999e-01
2.919966987e+00 1.36618e-01 1.36969e-01 9.99647e-01 9.99955e-01 9.95613e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99892e-01 9.99999e-01
2.921913632e+00 1.57997e-03 1.58217e-03 9.99598e-01 9.99964e-01 9.96092e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.99892e-01 9.99999e-01
2.923861574e+00 1.21460e-05 1.21583e-05 9.99515e-01 9.99969e-01 9.96576e-01 9.99999e-01 9.99990e-01 9.99999e-01 9.99999e-01 9.99892e-01 9.99999e-01
2.925810815e+00 6.14094e-02 6.14949e-02 9.99646e-01 9.99976e-01 9.97390e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99893e-01 9.99999e-01
2.927761356e+00 2.37111e-01 2.37461e-01 9.99649e-01 9.99978e-01 9.97782e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99893e-01 9.99999e-01
2.929713197e+00 6.43960e-02 6.44452e-02 9.99686e-01 9.99983e-01 9.98225e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99893e-01 9.99999e-01
2.931666339e+00 4.81188e-01 4.81878e-01 9.99641e-01 9.99985e-01 9.98507e-01 9.99999e-01 9.99985e-01 9.99999e-01 9.99999e-01 9.99894e-01 9.99999e-01
2.933620783e+00 1.59458e-01 1.59543e-01 9.99728e-01 9.99986e-01 9.98921e-01 9.99999e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99894e-01 9.99999e-01
2.935576530e+00 3.29005e-01 3.29234e-01 9.99813e-01 9.99982e-01 9.99076e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99894e-01 9.99999e-01
2.937533581e+00 8.54815e-02 8.55172e-02 9.99857e-01 9.99987e-01 9.99197e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99894e-01 9.99999e-01
2.939491937e+00 8.24268e-03 8.24609e-03 9.99883e-01 9.99980e-01 9.99307e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.99999e-01 9.99895e-01 9.99999e-01
2.941451598e+00 9.12223e-02 9.12695e-02 9.99935e-01 9.99956e-01 9.99202e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99895e-01 9.99999e-01
2.943412566e+00 2.75358e-03 2.75495e-03 9.99904e-01 9.99980e-01 9.98820e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99895e-01 9.99999e-01
2.945374841e+00 9.25452e-02 9.26323e-02 9.99889e-01 9.99988e-01 9.98499e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.99896e-01 9.99999e-01
2.947338424e+00 3.45536e-03 3.45798e-03 9.99824e-01 9.99991e-01 9.97021e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99896e-01 9.99999e-01
2.949303317e+00 1.80763e-01 1.81092e-01 9.99784e-01 9.99993e-01 9.96041e-01 9.99999e-01 9.99986e-01 9.99999e-01 9.99999e-01 9.99896e-01 9.99999e-01
2.951269519e+00 3.26832e-01 3.27891e-01 9.99631e-01 9.99994e-01 9.94357e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99896e-01 9.99999e-01
2.953237032e+00 2.53988e-02 2.54444e-02 9.99474e-01 9.99994e-01 9.91933e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99897e-01 9.99999e-01
2.955205856e+00 4.53195e-03 4.54184e-03 9.98963e-01 9.99992e-01 9.89620e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.99897e-01 9.99999e-01
2.957175994e+00 2.88531e-01 2.89925e-01 9.98196e-01 9.99992e-01 9.87996e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99897e-01 9.99999e-01
2.959147444e+00 9.55449e-02 9.58973e-02 9.96420e-01 9.99993e-01 9.87307e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.99999e-01 9.99897e-01 9.99999e-01
2.961120209e+00 2.17554e-01 2.18818e-01 9.96590e-01 9.99993e-01 9.84457e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.99898e-01 9.99999e-01
2.963094289e+00 9.74937e-02 9.79212e-02 9.94280e-01 9.99992e-01 9.85549e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99898e-01 9.99999e-01
2.965069686e+00 5.49430e-01 5.56919e-01 9.92899e-01 9.99993e-01 9.86951e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.99898e-01 9.99999e-01
2.967046399e+00 1.02071e-01 1.02529e-01 9.91808e-01 9.99991e-01 9.88871e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.99899e-01 9.99999e-01
2.969024430e+00 2.56647e-03 2.57452e-03 9.82616e-01 9.99994e-01 9.92109e-01 9.99999e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.99899e-01 9.99999e-01
2.971003779e+00 4.34929e-05 4.35914e-05 9.82834e-01 9.99993e-01 9.96567e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.99899e-01 9.99999e-01
2.972984449e+00 4.63061e-03 4.64474e-03 9.74839e-01 9.99991e-01 9.97418e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99899e-01 9.99999e-01
2.974966438e+00 3.79548e-03 3.80961e-03 9.77300e-01 9.99992e-01 9.94667e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99900e-01 9.99999e-01
2.976949749e+00 9.51775e-02 9.58230e-02 9.73459e-01 9.99993e-01 9.92476e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.99900e-01 9.99999e-01
2.978934382e+00 1.51839e-02 1.52669e-02 9.78181e-01 9.99992e-01 9.87739e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99900e-01 9.99999e-01
2.980920339e+00 1.18234e-02 1.18919e-02 9.81627e-01 9.99989e-01 9.85738e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99900e-01 9.99999e-01
2.982907619e+00 2.86013e-01 2.88366e-01 9.83417e-01 9.99993e-01 9.86393e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99901e-01 9.99999e-01
2.984896224e+00 2.53637e-01 2.55357e-01 9.83134e-01 9.99993e-01 9.87851e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.99901e-01 9.99999e-01
2.986886155e+00 3.34296e-01 3.35961e-01 9.88004e-01 9.99987e-01 9.90528e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99901e-01 9.99999e-01
2.988877412e+00 5.20421e-01 5.23078e-01 9.92660e-01 9.99992e-01 9.90580e-01 9.99999e-01 9.99989e-01 9.99999e-01 9.99999e-01 9.99901e-01 9.99999e-01
2.990869997e+00 4.54445e-01 4.55863e-01 9.96536e-01 9.99991e-01 9.93061e-01 9.99999e-01 9.99992e-01 9.99999e-01 9.99999e-01 9.99902e-01 9.99999e-01
2.992863910e+00 1.70710e-01 1.71290e-01 9.94930e-01 9.99987e-01 9.94079e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.99902e-01 9.99999e-01
2.994859153e+00 2.25087e-01 2.25906e-01 9.88031e-01 9.99994e-01 9.93869e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 9.99902e-01 9.99999e-01
2.996855726e+00 2.81019e-02 2.81395e-02 9.99735e-01 9.99979e-01 9.94599e-01 9.99999e-01 9.99985e-01 9.99999e-01 9.99999e-01 9.99902e-01 9.99999e-01
2.998853630e+00 5.15754e-02 5.16285e-02 9.99859e-01 9.99987e-01 9.95465e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.99903e-01 9.99999e-01
3.000852865e+00 5.04762e-01 5.06291e-01 9.99417e-01 9.99983e-01 9.95963e-01 9.99999e-01 9.99994e-01 9.99999e-01 9.99999e-01 9.99903e-01 9.99999e-01
3.002853434e+00 2.50845e-01 2.51258e-01 9.98690e-01 9.99946e-01 9.96633e-01 9.99999e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99903e-01 9.99999e-01
